,FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID
1158,2023-03-05,1.001415496893049,71520391290.3789,19021734087.469986,tether
1159,2023-03-06,1.0001882860833844,71463081677.24242,20651547846.011684,tether
1160,2023-03-07,1.0003612473323575,71606102630.76941,27019419679.632496,tether
1161,2023-03-08,1.0008495152289711,71688065511.9664,37662456574.672844,tether
1162,2023-03-09,1.0000153511947683,71860457290.5982,35716759861.88099,tether
1163,2023-03-10,1.001743036848679,71814779749.86282,50624387739.9849,tether
1164,2023-03-11,1.0009700442971592,72084236470.97087,66020694287.6996,tether
1165,2023-03-12,1.0029250302397972,72265947202.17673,67994848432.13668,tether
1166,2023-03-13,1.007302509145363,72386888341.06775,52711790162.64604,tether
1167,2023-03-14,1.0036596765164458,73224130980.1188,87780961462.05852,tether
1168,2023-03-15,1.003881764774697,73662783701.2793,88711070851.06427,tether
1169,2023-03-16,1.0065838509569198,74750701091.58803,80989287076.21484,tether
1170,2023-03-17,1.0069881467210517,74845805871.10883,55711184030.5586,tether
1171,2023-03-18,1.0,76181018246.9454,46955253597.99999,tether
1172,2023-03-19,1.000000000000008,76220833431.4474,43345175884.0,tether
